-3.277034163475036621e-01,1.111436188220977783e-01,2.974725365638732910e-01,-1.724947243928909302e-01,1.071868985891342163e-01,-9.091560542583465576e-02,-1.453590393066406250e-01,9.618713706731796265e-02,-1.147651821374893188e-01,-7.271712273359298706e-02,-8.701807260513305664e-02,-1.660047769546508789e-01,-3.328977823257446289e-01,3.277892470359802246e-01,2.337729930877685547e-02,5.689871311187744141e-01,3.250729143619537354e-01,-6.293749809265136719e-02,-1.492260396480560303e-01,2.625101804733276367e-01,3.829075098037719727e-01,7.022263109683990479e-02,1.150342822074890137e-01,6.642016172409057617e-01,2.507384121417999268e-01,-1.303576976060867310e-01,1.851201057434082031e-02,2.501115947961807251e-02,-5.304287374019622803e-02,1.713784635066986084e-01,4.281526803970336914e-01,2.007646411657333374e-01,-3.038244843482971191e-01,-1.503703743219375610e-01,1.734533607959747314e-01,1.659093499183654785e-01,1.489999443292617798e-01,-2.101497352123260498e-01,6.964720785617828369e-02,1.525901407003402710e-01,-3.484308123588562012e-01,-2.637820839881896973e-01,-9.005177021026611328e-02,-2.207530662417411804e-03,-3.420355618000030518e-01,-3.827111124992370605e-01,2.076461911201477051e-01,-1.487659066915512085e-01,-6.709167361259460449e-02,-2.025928199291229248e-01,-4.365844130516052246e-01,1.088563650846481323e-01,1.193646341562271118e-01,1.182170212268829346e-01,9.525410830974578857e-02,4.865544438362121582e-01,-1.183878108859062195e-01,-2.709361910820007324e-01,-2.657636404037475586e-01,-3.145292997360229492e-01,7.930877059698104858e-02,2.066435851156711578e-02,7.384237647056579590e-02,-2.681306600570678711e-01,2.332755029201507568e-01,1.102608293294906616e-01,3.690622746944427490e-02,4.093969166278839111e-01,-7.778019905090332031e-01,-1.193166375160217285e-01,-3.053701519966125488e-01,1.970669925212860107e-01,-2.618444561958312988e-01,7.639330625534057617e-02,-1.373477876186370850e-01,-8.500854671001434326e-02,3.877827525138854980e-02,3.911720514297485352e-01,1.057254225015640259e-01,-5.199278891086578369e-02,-1.629690825939178467e-01,4.270362854003906250e-01,-2.978660464286804199e-01,1.636512279510498047e-01,6.338633596897125244e-03,-1.002182066440582275e-02,3.077697008848190308e-03,1.241164356470108032e-01,-3.956366777420043945e-01,5.065018534660339355e-01,8.830091357231140137e-02,-1.963891237974166870e-01,1.498854756355285645e-01,2.963662147521972656e-02,2.220219671726226807e-01,-1.313227415084838867e-01,3.681286871433258057e-01,-1.127905100584030151e-01,-1.686959266662597656e-01,2.430315017700195312e-01,6.287537515163421631e-02,-2.540195286273956299e-01,1.396370828151702881e-01,-8.449516445398330688e-02,-2.682552859187126160e-02,-2.673468589782714844e-01,1.289073377847671509e-01,1.751305460929870605e-01,-9.571534395217895508e-02,2.291674315929412842e-01,1.069837659597396851e-01,-2.712904289364814758e-02,-2.718992829322814941e-01,-5.182943940162658691e-01,-1.546819210052490234e-01,-2.175102531909942627e-01,-1.518342643976211548e-01,-1.164780035614967346e-01,3.090431094169616699e-01,3.353798985481262207e-01,7.370316982269287109e-02,1.445074081420898438e-01,8.372648805379867554e-02,7.443776130676269531e-01,6.459459662437438965e-02,3.681374341249465942e-02,9.584683179855346680e-02,3.223243355751037598e-01,-2.490939050912857056e-01,-1.571180522441864014e-01,2.643273472785949707e-01,3.947303295135498047e-01,2.209354192018508911e-01,-2.445537000894546509e-01,-2.421504855155944824e-01,1.341930329799652100e-01,-2.597439587116241455e-01,-2.331223189830780029e-01,-3.887512683868408203e-01,2.617216408252716064e-01,-9.910687804222106934e-03,-5.003683567047119141e-01,4.467014372348785400e-01,4.699126631021499634e-02,2.464167475700378418e-01,1.208342239260673523e-02,-2.226019650697708130e-01,-1.353842020034790039e-01,1.224457379430532455e-02,1.721284985542297363e-01,5.839783698320388794e-03,2.618710398674011230e-01,-1.975167393684387207e-01,-1.926575601100921631e-01,-5.853983387351036072e-02,-2.046584635972976685e-01,-3.018332719802856445e-01,3.147391378879547119e-01,-1.363662928342819214e-01,-1.495444625616073608e-01,2.105877995491027832e-01,-1.751415580511093140e-01,-1.667146384716033936e-01,1.750637888908386230e-01,-3.239735960960388184e-04,-6.867057085037231445e-02,1.835455186665058136e-03,4.479716420173645020e-01,-3.507058024406433105e-01,1.488442718982696533e-01,-9.066607058048248291e-02,-4.039118885993957520e-01,6.103371977806091309e-01,-4.847254604101181030e-02,4.825813323259353638e-02,-3.475781902670860291e-02,1.145746484398841858e-01,-3.369925171136856079e-02,3.639267385005950928e-01,-3.559716045856475830e-03,-6.658449172973632812e-01,1.742780208587646484e-01,3.907097131013870239e-02,-1.240332797169685364e-02,1.533757299184799194e-01,-5.129695311188697815e-02,4.155995845794677734e-01,-2.209104001522064209e-01,1.426932513713836670e-01,-5.004590004682540894e-02,-2.714068889617919922e-01,-8.066736161708831787e-02,-1.240019127726554871e-01,-2.285947054624557495e-01,3.839589953422546387e-01,-3.427346795797348022e-02,-1.003670468926429749e-01,-5.008504539728164673e-02,-4.490429759025573730e-01,-2.314937114715576172e-01,-1.293394118547439575e-01,1.101789176464080811e-01,2.593489289283752441e-01,2.378901243209838867e-01,-7.681420445442199707e-02,-3.737580776214599609e-01,1.040077283978462219e-01,-2.986848354339599609e-01,-9.746502339839935303e-02,2.516476809978485107e-01,-1.134651824831962585e-01,3.304317593574523926e-01,-1.837967149913311005e-02,7.529537379741668701e-02,-9.703198075294494629e-02,-8.135294541716575623e-03,-2.226208746433258057e-01,-5.134790390729904175e-02,3.143006861209869385e-01,1.266943067312240601e-01,1.897453218698501587e-01,9.942586719989776611e-02,-3.772009611129760742e-01,3.264390230178833008e-01,2.569415420293807983e-02,8.485603928565979004e-01,2.646946310997009277e-01,-4.380843639373779297e-01,3.424907326698303223e-01,5.713238716125488281e-01,4.657872766256332397e-02,-4.584931731224060059e-01,6.609141826629638672e-01,-1.451447606086730957e-01,-2.276878952980041504e-01,-3.713540732860565186e-02,-3.706920742988586426e-01,-8.463595807552337646e-02,1.203333958983421326e-03,-4.135285019874572754e-01,-3.098298907279968262e-01,6.907542943954467773e-01,5.603911355137825012e-02,1.945026218891143799e-01,-1.659251749515533447e-01,-2.946820855140686035e-01,-1.580840498208999634e-01,-1.407988369464874268e-02,-3.967189788818359375e-01,-3.235000371932983398e-01,-5.637106895446777344e-01,4.816678911447525024e-02,3.534510731697082520e-02,-5.102799534797668457e-01,-6.452882289886474609e-02,-3.407757282257080078e-01,-1.698461621999740601e-01,-2.269206047058105469e-01,4.755534976720809937e-02,2.583049237728118896e-01,3.226315677165985107e-01,-1.258801519870758057e-01,1.128925904631614685e-01,-7.868994772434234619e-02,-3.988364338874816895e-01,-3.775999844074249268e-01,6.408544629812240601e-02,1.522790938615798950e-01,3.181736469268798828e-01,1.409530341625213623e-01,4.959248006343841553e-02,-5.955308675765991211e-02,-1.876060068607330322e-01,5.052780508995056152e-01,-3.259999752044677734e-01,-2.820715904235839844e-01,1.020348072052001953e-01,6.440932303667068481e-02,-1.810485720634460449e-01,8.808248490095138550e-02,2.831359505653381348e-01,6.355428695678710938e-01,-7.365369051694869995e-02,-5.254688113927841187e-02,-2.611540555953979492e-01,-9.772242605686187744e-02,2.724687755107879639e-01,1.147092226892709732e-02,-8.965915441513061523e-02,-3.559924960136413574e-01,-2.197319865226745605e-01,1.056224256753921509e-01,-3.934354782104492188e-01,-3.910786807537078857e-01,-9.353647381067276001e-02,2.184731066226959229e-01,2.001645714044570923e-01,1.292185634374618530e-01,-6.403024494647979736e-02,-4.557716846466064453e-02,-2.963183224201202393e-01,-3.318683207035064697e-01,7.951417565345764160e-02,2.974898517131805420e-01,-1.775021106004714966e-01,9.932509809732437134e-02,-2.476032823324203491e-02,-1.701488494873046875e-01,-3.611285209655761719e+00,6.279341131448745728e-02,8.624364435672760010e-02,-6.847777962684631348e-02,1.815250515937805176e-01,1.828183382749557495e-01,-1.347301602363586426e-01,-1.091174483299255371e-01,-3.862167596817016602e-01,3.293914198875427246e-01,-2.727706134319305420e-01,-4.299951195716857910e-01,-8.433339744806289673e-02,4.137815833091735840e-01,2.936795949935913086e-01,-3.673304915428161621e-01,-1.088002175092697144e-01,-1.896626651287078857e-01,5.732890218496322632e-03,5.417911410331726074e-01,-1.375399976968765259e-01,-5.266866683959960938e-01,-2.980306744575500488e-03,-2.502432167530059814e-01,1.748224496841430664e-01,3.747185468673706055e-01,-2.699304521083831787e-01,-2.697958946228027344e-01,-2.504311203956604004e-01,-2.168289124965667725e-01,-1.722146570682525635e-02,-3.791050016880035400e-01,1.603239774703979492e-01,1.034048348665237427e-01,7.004910707473754883e-02,2.292819172143936157e-01,-9.148079156875610352e-02,-3.828946352005004883e-01,-3.255642950534820557e-02,-3.318604230880737305e-01,-1.498502492904663086e-01,-4.344538450241088867e-01,1.177895814180374146e-02,-1.340552419424057007e-01,7.428023219108581543e-01,-1.277839094400405884e-01,2.418766915798187256e-01,1.346814781427383423e-01,9.935331344604492188e-02,2.518900334835052490e-01,-1.907030493021011353e-02,-2.220213972032070160e-02,-2.101859450340270996e-01,-2.855483889579772949e-01,-2.695627510547637939e-02,-1.412932872772216797e-01,2.347280532121658325e-01,3.030793666839599609e-01,-8.320209383964538574e-02,-2.738333940505981445e-01,7.087363302707672119e-02,-1.945595443248748779e-01,-6.041882038116455078e-01,-8.460236713290214539e-03,-3.163577914237976074e-01,-1.470481455326080322e-01,-5.655577182769775391e-01,-1.813441962003707886e-01,8.791852742433547974e-02,-1.325313001871109009e-01,-1.330523043870925903e-01,4.920395016670227051e-01,-3.769170939922332764e-01,3.596078604459762573e-02,1.324850618839263916e-01,-4.293624758720397949e-01,1.561888009309768677e-01,-1.885998547077178955e-01,5.047718435525894165e-02,2.074544131755828857e-02,-2.610545754432678223e-01,-5.321656465530395508e-01,3.707938641309738159e-02,-5.363526195287704468e-02,6.545362621545791626e-02,-2.469860315322875977e-01,-8.206643909215927124e-02,-3.259037733078002930e-01,-3.462138772010803223e-01,-4.329043030738830566e-01,1.795068383216857910e-01,1.441208273172378540e-01,3.060786128044128418e-01,1.119424551725387573e-01,1.787129342555999756e-01,-1.910964846611022949e-01,2.572302520275115967e-01,8.807900547981262207e-02,1.935717463493347168e-01,-2.655176520347595215e-01,6.673486530780792236e-02,-1.007240079343318939e-02,5.402500629425048828e-01,-1.931211948394775391e-01,-6.710547208786010742e-02,1.177122369408607483e-01,-2.487730383872985840e-01,4.494672268629074097e-02,4.603625833988189697e-02,1.532751172780990601e-01,-4.914518445730209351e-02,-2.843725979328155518e-01,3.099610209465026855e-01,-1.858197897672653198e-01,2.941903471946716309e-02,1.067110896110534668e-01,-4.156959056854248047e-02,4.876371026039123535e-01,3.705359995365142822e-02,-2.306953966617584229e-01,-2.034399807453155518e-01,4.074436724185943604e-01,-2.109467983245849609e-01,-2.101130783557891846e-01,-1.124515384435653687e-01,2.116379439830780029e-01,-2.957602739334106445e-01,1.940657645463943481e-01,-1.151063740253448486e-01,-7.187781482934951782e-02,-3.195560574531555176e-01,9.185697138309478760e-02,-1.478469073772430420e-01,2.002556622028350830e-01,2.772454321384429932e-01,7.253140956163406372e-02,-1.105287522077560425e-01,-3.322408795356750488e-01,-3.624377027153968811e-02,2.293434143066406250e-01,2.828987240791320801e-01,2.230320125818252563e-01,1.270730607211589813e-02,-4.450579881668090820e-01,-4.313401877880096436e-02,4.943302869796752930e-01,2.484069764614105225e-01,2.441522181034088135e-01,-1.535247117280960083e-01,5.061676725745201111e-02,-3.531976342201232910e-01,-3.169426321983337402e-01,-2.911647967994213104e-02,-2.702850401401519775e-01,1.523166298866271973e-01,3.434206247329711914e-01,7.658830285072326660e-02,-1.130174249410629272e-01,1.844237148761749268e-01,-4.171575903892517090e-01,2.308936119079589844e-01,9.537988901138305664e-02,3.439916968345642090e-01,6.412226241081953049e-03,-2.796039879322052002e-01,7.249305248260498047e-01,-1.100593656301498413e-01,-3.644870221614837646e-02,2.607312500476837158e-01,-3.045517578721046448e-02,-3.335762321949005127e-01,-1.959324479103088379e-01,6.636969745159149170e-02,-3.713482320308685303e-01,-2.648139595985412598e-01,5.159313678741455078e-01,3.122267127037048340e-02,-2.165002673864364624e-01,-4.705675318837165833e-02,3.128995895385742188e-01,-1.250177714973688126e-02,-1.220168322324752808e-01,-5.730468779802322388e-02,-2.440465800464153290e-02,2.985454201698303223e-01,-5.609255284070968628e-02,2.423233985900878906e-01,-3.660214543342590332e-01,-9.016625583171844482e-02,-3.234273195266723633e-02,3.093272447586059570e-01,4.620609283447265625e-01,5.230851098895072937e-02,-1.733758747577667236e-01,-3.420574367046356201e-01,-2.391406297683715820e-01,2.524133026599884033e-01,-7.856155931949615479e-02,-1.215812787413597107e-01,-6.584657728672027588e-02,9.143081307411193848e-02,-1.811407804489135742e-01,-2.898691892623901367e-01,1.516227573156356812e-01,8.758397400379180908e-02,-1.487474143505096436e-01,-7.957562804222106934e-02,1.652657836675643921e-01,8.164022862911224365e-02,1.686794310808181763e-02,-5.246238708496093750e-01,-2.853739857673645020e-01,-2.401686310768127441e-01,-1.420905292034149170e-01,1.187947988510131836e-01,-2.878537178039550781e-01,-2.751347050070762634e-02,-9.113302826881408691e-02,-4.217576980590820312e-01,1.243261694908142090e-01,-1.544502675533294678e-01,-1.448702514171600342e-01,2.488379776477813721e-01,-9.197774529457092285e-02,-2.276802957057952881e-01,-2.274456024169921875e-01,-2.609383501112461090e-02,-4.797387495636940002e-02,-1.139670088887214661e-01,-2.028519809246063232e-01,-4.176694154739379883e-02,-9.106771945953369141e-01,1.850818097591400146e-02,1.424434483051300049e-01,-1.521844416856765747e-01,9.951309859752655029e-02,-1.310590952634811401e-01,-6.992088556289672852e-01,-1.695428490638732910e-01,-1.278011202812194824e-01,1.184638589620590210e-01,1.433068811893463135e-01,-2.590277493000030518e-01,-2.135661393404006958e-01,1.599360853433609009e-01,-6.139111518859863281e-02,3.934298753738403320e-01,3.892274796962738037e-01,-9.715481102466583252e-02,2.212849855422973633e-01,2.691729366779327393e-02,3.285771608352661133e-02,-1.854034326970577240e-02,-5.072075724601745605e-01,2.510318160057067871e-01,-2.010866403579711914e-01,-2.553250789642333984e-01,-1.596958339214324951e-01,-1.261947751045227051e-01,-2.118371427059173584e-01,-2.023845911026000977e-01,-5.573245882987976074e-02,-2.812713980674743652e-01,-8.281561732292175293e-02,2.573567032814025879e-01,1.481348723173141479e-01,-1.448546648025512695e-01,4.242143034934997559e-02,2.426196336746215820e-01,-8.846653997898101807e-02,3.256049156188964844e-01,-2.173922061920166016e-01,-7.669909298419952393e-02,-1.395233422517776489e-01,1.065393984317779541e-01,2.260020673274993896e-01,-3.779517486691474915e-02,-2.032373845577239990e-01,3.343389630317687988e-01,-4.704129099845886230e-01,-3.631089329719543457e-01,-2.761398255825042725e-02,-3.532504290342330933e-02,-2.321855425834655762e-01,2.643878459930419922e-01,-3.352682590484619141e-01,4.257163032889366150e-03,2.541624307632446289e-01,6.468421220779418945e-02,-1.461462974548339844e-01,3.220820426940917969e-01,-1.087013334035873413e-01,-3.903510421514511108e-02,1.192132532596588135e-01,-1.647662222385406494e-01,4.225632548332214355e-02,6.026455163955688477e-01,4.089533388614654541e-01,-1.336729973554611206e-01,-8.907603472471237183e-02,-1.496569514274597168e-01,-1.778920292854309082e-01,1.184298694133758545e-01,5.710001289844512939e-02,9.879723191261291504e-03,2.856422215700149536e-02,2.906181216239929199e-01,-2.186488360166549683e-01,-1.420147418975830078e-01,1.267107278108596802e-01,5.919107049703598022e-02,-1.021336764097213745e-01,4.301287531852722168e-01,2.583919167518615723e-01,-2.251078337430953979e-01,-1.464978158473968506e-01,-6.756299734115600586e-02,-1.427566558122634888e-01,3.995339572429656982e-01,5.363751202821731567e-03,1.944626271724700928e-01,1.791248768568038940e-01,4.295599460601806641e-01,-7.595099508762359619e-02,1.039794385433197021e-01,2.975953221321105957e-01,-1.673550754785537720e-01,-2.158062905073165894e-01,-1.896043419837951660e-01,3.741566538810729980e-01,1.961043775081634521e-01,3.577776551246643066e-01,-2.062360346317291260e-01,3.152227401733398438e-01,-1.110680848360061646e-01,-6.657323241233825684e-02,5.917662009596824646e-02,1.460818499326705933e-01,2.396749705076217651e-02,-9.947884827852249146e-03,-5.793349444866180420e-02,2.454638034105300903e-01,1.671697348356246948e-01,5.015261769294738770e-01,3.585569262504577637e-01,2.345331311225891113e-01,3.706293106079101562e-01,1.094900071620941162e-01,3.104091286659240723e-01,3.351114988327026367e-01,2.759688496589660645e-01,1.435242444276809692e-01,-6.145290657877922058e-02,-2.072150111198425293e-01,3.260630741715431213e-02,3.873131796717643738e-02,4.136185050010681152e-01,1.964029669761657715e-01,9.357021003961563110e-02,6.765406131744384766e-01,2.834947109222412109e-01,5.672558546066284180e-01,5.365998744964599609e-01,-4.651335477828979492e-01,-5.602750927209854126e-02,1.357539147138595581e-01,2.573096454143524170e-01,-1.204443424940109253e-01,-2.206130921840667725e-01,-2.337907999753952026e-01,1.310922056436538696e-01,8.453457802534103394e-02,-2.064512073993682861e-01,-1.297047138214111328e-01,-1.622906327247619629e-01,2.871528267860412598e-01,3.518851473927497864e-02,7.466630637645721436e-02,-1.291519105434417725e-01,1.340283453464508057e-01,-7.168642431497573853e-02,-1.005845051258802414e-02,-2.438033223152160645e-01,-3.638260960578918457e-01,-1.826071292161941528e-01,-2.286744266748428345e-01,-8.247984945774078369e-02,7.667662948369979858e-02,-1.577411890029907227e-01,-2.371059209108352661e-01,2.227033525705337524e-01,-8.207486942410469055e-03,2.151869237422943115e-01,-8.279721438884735107e-02,-2.312733232975006104e-01,-2.607421278953552246e-01,3.445549607276916504e-01,4.217025041580200195e-01,7.386950254440307617e-01,-1.925388872623443604e-01,8.530189096927642822e-02,-1.805757284164428711e-01,-2.228075861930847168e-01,4.738450795412063599e-02,1.032405495643615723e-01,2.229073271155357361e-02,-5.170140042901039124e-02,4.756105542182922363e-01,-1.675053834915161133e-01,1.392894536256790161e-01,1.004507839679718018e-01,2.660308778285980225e-01,-2.966369390487670898e-01,-2.941675670444965363e-02,-7.190296053886413574e-02,-1.169601976871490479e-01,-1.269944757223129272e-02,1.066304594278335571e-01,-2.196141332387924194e-01,2.473392151296138763e-02,-2.427789568901062012e-01,-2.978743314743041992e-01,2.013281583786010742e-01,-2.922886982560157776e-02,-2.196539491415023804e-01,-3.885594755411148071e-02,3.757861256599426270e-01,1.917219609022140503e-01,-6.566399335861206055e-02,-1.951085925102233887e-01,6.105874851346015930e-02,2.841174900531768799e-01,8.940891921520233154e-02,3.343757390975952148e-01,-1.908875405788421631e-01,-2.787647843360900879e-01,-2.188333272933959961e-01,1.523300707340240479e-01,-3.108780384063720703e-01,1.789851337671279907e-01,1.379278004169464111e-01,6.817089319229125977e-01,2.574983239173889160e-02,1.063277795910835266e-01,4.679894447326660156e-01,-1.885201334953308105e-01,-5.145511403679847717e-02,-3.070088624954223633e-01,-6.361526250839233398e-02,-2.864610254764556885e-01,-1.066718697547912598e-01,3.311033360660076141e-04,5.673247575759887695e-02,-2.763521671295166016e-01,-1.626944243907928467e-01,-4.717859029769897461e-01,-1.002331078052520752e-01,-3.041315637528896332e-02,-8.058475330471992493e-03,5.799154937267303467e-02,2.186656640000000000e+08
